mode,logistics_partner,vehicle_type,fuel_type,distance_in_km_per_route,vehicle_capacity_in_kg,load_capacity_in_kg,average_speed_in_km_per_hr,traffic_condition,no_of_stop,vehicle_age_in_years,engine_norm_type,adjusted_fuel_efficiency_in_km_litre,adjusted_energy_kwh_per_km,total_energy_kwh,fuel_consumption_in_litre,load_factor,c02_emission_kg,load_utilization,fuel_per_km,co2_per_km,co2_per_litre,speed_per_stop,high_emitter,efficiency_score,low_efficiency,co2_tier
Road,Rivigo,heavy_truck,diesel,133,8000.0,6880.0,45.68,Moderate,3,1,BS-III,3.23,0.0399,5.1199,41.375,0.86,99.3,0.86,0.31109022556390975,0.7466165413533834,2.4,15.226666666666667,False,4.55387713997986,True,High
Road,Rivigo,heavy_truck,diesel,290,10000.0,5000.0,51.69,Low,10,12,BS-VI,2.599,0.0399,5.1199,111.924,0.5,235.04,0.5,0.3859448275862069,0.8104827586206896,2.0999964261463133,5.169,False,3.82487646180408,True,High
Road,Rivigo,heavy_truck,diesel,127,10000.0,8200.0,36.13,Low,7,9,BS-VI,3.492,0.0399,5.1199,36.395,0.82,76.43,0.82,0.2865748031496063,0.6018110236220473,2.100013738150845,5.161428571428572,False,5.151141498693671,True,High
Road,Rivigo,heavy_truck,diesel,174,10000.0,8000.0,42.48,Heavy,4,1,BS-IV,2.317,0.0399,5.1199,75.231,0.8,173.031,0.8,0.4323620689655172,0.9944310344827586,2.299996012282171,10.62,False,3.318476493443937,True,High
Road,Rivigo,heavy_truck,diesel,171,8000.0,1600.0,46.62,Moderate,7,6,BS-IV,3.551,0.0399,5.1199,48.42,0.2,111.366,0.2,0.2831578947368421,0.6512631578947369,2.3,6.659999999999999,False,5.067076127363827,True,High
Road,Rivigo,heavy_truck,diesel,282,12000.0,9840.0,45.32,Moderate,6,8,BS-III,2.449,0.0399,5.1199,115.488,0.82,277.171,0.82,0.409531914893617,0.9828758865248227,2.399998268218343,7.553333333333334,False,3.459234593942269,True,High
Road,Rivigo,heavy_truck,diesel,161,12000.0,2400.0,59.44,Moderate,6,2,BS-IV,2.849,0.0399,5.1199,56.806,0.2,130.654,0.2,0.35283229813664596,0.8115155279503106,2.3000035207548497,9.906666666666666,False,4.06646996526345,True,High
Road,Rivigo,heavy_truck,diesel,106,10000.0,2000.0,44.51,Low,5,11,BS-IV,2.417,0.0399,5.1199,44.117,0.2,101.469,0.2,0.4161981132075471,0.9572547169811321,2.2999977333000885,8.902,False,3.447355938560638,True,High
Road,Rivigo,heavy_truck,diesel,188,14000.0,11760.0,36.14,Moderate,3,11,BS-VI,3.308,0.0399,5.1199,56.92,0.84,119.532,0.84,0.3027659574468085,0.6358085106382979,2.1,12.046666666666667,False,4.875681825787237,True,High
Road,Rivigo,heavy_truck,diesel,173,12000.0,9600.0,48.53,Moderate,6,7,BS-VI,3.409,0.0399,5.1199,50.798,0.8,106.676,0.8,0.29363005780346824,0.6166242774566474,2.1000039371628803,8.088333333333333,False,5.027378989924428,True,High
Road,Rivigo,heavy_truck,diesel,232,8000.0,5920.0,50.65,Moderate,3,9,BS-III,2.317,0.0399,5.1199,100.16,0.74,240.384,0.74,0.4317241379310345,1.0361379310344827,2.4,16.883333333333333,True,3.2814164004259854,True,High
Road,Rivigo,heavy_truck,diesel,172,14000.0,2800.0,51.27,Moderate,6,6,BS-IV,3.656,0.0399,5.1199,47.268,0.2,108.716,0.2,0.2748139534883721,0.6320697674418604,2.2999915376152997,8.545,False,5.220929251166632,True,High
Road,Rivigo,heavy_truck,diesel,127,14000.0,2800.0,52.45,Heavy,4,2,BS-VI,2.711,0.0399,5.1199,47.071,0.2,98.849,0.2,0.37063779527559054,0.7783385826771654,2.0999978755497017,13.1125,False,3.9828397879069297,True,High
Road,Rivigo,heavy_truck,diesel,296,12000.0,7080.0,51.3,Low,6,4,BS-IV,4.089,0.0399,5.1199,72.58,0.59,166.934,0.59,0.2452027027027027,0.5639662162162162,2.3,8.549999999999999,False,5.851414331412414,True,High
Road,Rivigo,heavy_truck,diesel,123,10000.0,5700.0,47.12,Moderate,7,10,BS-IV,3.642,0.0399,5.1199,34.014,0.57,78.232,0.57,0.2765365853658537,0.6360325203252033,2.299994120068207,6.731428571428571,False,5.188404703553398,True,High
Road,Rivigo,heavy_truck,diesel,200,8000.0,1600.0,40.15,Moderate,3,5,BS-IV,3.316,0.0399,5.1199,60.356,0.2,138.819,0.2,0.30178,0.6940949999999999,2.300003313672211,13.383333333333333,False,4.75439718435115,True,High
Road,Rivigo,heavy_truck,diesel,193,8000.0,1600.0,39.47,Low,10,12,BS-III,3.84,0.0399,5.1199,50.362,0.2,120.869,0.2,0.26094300518134717,0.6262642487046632,2.400003971248163,3.947,False,5.429024534420699,True,High
Road,Rivigo,heavy_truck,diesel,236,8000.0,1600.0,39.56,Low,9,1,BS-VI,3.563,0.0399,5.1199,66.374,0.2,139.385,0.2,0.2812457627118644,0.5906144067796609,2.0999939735438575,4.395555555555556,False,5.248761184893284,True,High
Road,Rivigo,heavy_truck,diesel,234,12000.0,8520.0,58.96,Moderate,10,12,BS-IV,2.095,0.0399,5.1199,112.086,0.71,257.798,0.71,0.479,1.1017008547008547,2.3000017843441642,5.896,True,2.995370086410812,True,High
Road,Tcl Freight,heavy_truck,diesel,181,14000.0,8260.0,52.39,Low,3,9,BS-IV,3.36,0.0399,5.1199,53.982,0.59,124.159,0.59,0.2982430939226519,0.6859613259668509,2.3000074098773666,17.463333333333335,False,4.810777641474266,True,High
Road,Tcl Freight,heavy_truck,diesel,112,8000.0,5680.0,50.25,Low,9,5,BS-VI,2.504,0.0399,5.1199,44.828,0.71,94.139,0.71,0.40025000000000005,0.8405267857142856,2.1000044614972784,5.583333333333333,False,3.6881685559406323,True,High
Road,Tcl Freight,heavy_truck,diesel,152,8000.0,4000.0,36.13,Heavy,3,9,BS-III,3.45,0.0399,5.1199,62.532,0.5,150.077,0.5,0.41139473684210526,0.9873486842105264,2.4000031983624384,12.043333333333335,False,3.443568875651103,True,High
Road,Tcl Freight,heavy_truck,diesel,101,12000.0,5760.0,49.48,Low,7,7,BS-IV,8.9,0.0399,5.1199,32.678,0.48,75.159,0.48,0.3235445544554455,0.7441485148514853,2.299987759348798,7.0685714285714285,False,4.434582201655537,True,High
Road,Tcl Freight,heavy_truck,diesel,177,8000.0,6560.0,53.54,Heavy,10,9,BS-IV,1.12,0.0399,5.1199,54.111,0.82,124.455,0.82,0.30571186440677967,0.703135593220339,2.2999944558407717,5.354,False,4.693254740137532,True,High
Road,Tcl Freight,heavy_truck,diesel,179,12000.0,8520.0,35.52,Moderate,9,2,BS-IV,2.34,0.0399,5.1199,57.348,0.71,131.9,0.71,0.32037988826815644,0.7368715083798884,2.299993025040106,3.946666666666667,False,4.478383256119628,True,High
Road,Tcl Freight,heavy_truck,diesel,172,14000.0,11200.0,36.16,Low,6,11,BS-VI,7.89,0.0399,5.1199,46.724,0.8,98.12,0.8,0.2716511627906977,0.5704651162790698,2.0999914390891194,6.026666666666666,False,5.434147243409381,True,High
Road,Tcl Freight,heavy_truck,diesel,138,8000.0,1600.0,58.65,Moderate,7,2,BS-VI,5.78,0.0399,5.1199,50.794,0.2,106.667,0.2,0.3680724637681159,0.7729492753623188,2.0999921250541402,8.378571428571428,False,4.010602278656673,True,High
Road,Tcl Freight,heavy_truck,diesel,164,8000.0,1600.0,38.03,Moderate,6,9,BS-IV,4.56,0.0399,5.1199,52.104,0.2,119.839,0.2,0.31770731707317074,0.7307256097560976,2.2999961615231075,6.338333333333334,False,4.516053792920415,True,High
Road,Tcl Freight,heavy_truck,diesel,173,8000.0,1600.0,49.56,Heavy,10,6,BS-IV,7.98,0.0399,5.1199,63.283,0.2,145.551,0.2,0.3657976878612717,0.8413352601156069,2.300001580203214,4.956,False,3.922338378816745,True,High
Road,Tcl Freight,heavy_truck,diesel,220,10000.0,5700.0,38.75,Moderate,5,7,BS-VI,4.56,0.0399,5.1199,59.726,0.57,125.425,0.57,0.27148181818181816,0.5701136363636363,2.1000066972507785,7.75,False,5.437524204864831,True,High
Road,Tcl Freight,heavy_truck,diesel,197,12000.0,6720.0,50.6,Moderate,3,8,BS-VI,1.2,0.0399,5.1199,79.064,0.56,166.034,0.56,0.4013401015228426,0.8428121827411167,2.099994940807447,16.866666666666667,False,3.678156301354344,True,High
Road,Tcl Freight,heavy_truck,diesel,181,8000.0,1600.0,58.42,Moderate,3,11,BS-VI,3.4,0.0399,5.1199,50.884,0.2,106.856,0.2,0.2811270718232044,0.5903646408839779,2.0999921389827843,19.473333333333333,False,5.250978673690612,True,High
Road,Tcl Freight,heavy_truck,diesel,277,8000.0,1600.0,36.96,Moderate,5,4,BS-IV,5.6,0.0399,5.1199,122.583,0.2,281.941,0.2,0.44253790613718413,1.0178375451263537,2.300000815773802,7.392,True,3.2421684890432507,True,High
Road,Tcl Freight,heavy_truck,diesel,230,12000.0,2400.0,48.29,Heavy,4,3,BS-VI,3.12,0.0399,5.1199,75.635,0.2,158.834,0.2,0.32884782608695656,0.6905826086956521,2.100006610696106,12.0725,False,4.488972892832167,True,High
Road,Tcl Freight,heavy_truck,diesel,115,14000.0,5880.0,53.46,Moderate,3,8,BS-IV,5.78,0.0399,5.1199,39.476,0.42,90.795,0.42,0.34326956521739127,0.7895217391304348,2.30000506636944,17.82,False,4.179751997714473,True,High
Road,Tcl Freight,heavy_truck,diesel,121,12000.0,2400.0,44.24,Low,6,9,BS-VI,3.45,0.0399,5.1199,45.36,0.2,95.256,0.2,0.3748760330578512,0.7872396694214876,2.1,7.373333333333334,False,3.9378096917779457,True,High
Road,Tcl Freight,heavy_truck,diesel,214,14000.0,2800.0,36.02,Low,10,10,BS-VI,3.52,0.0399,5.1199,61.037,0.2,128.178,0.2,0.28521962616822427,0.5989626168224299,2.1000049150515263,3.6020000000000003,False,5.175623366108276,True,High
Road,Tcl Freight,heavy_truck,diesel,125,12000.0,8640.0,44.47,Low,3,10,BS-III,3.113,0.0399,5.1199,40.318,0.72,96.763,0.72,0.322544,0.774104,2.3999950394364804,14.823333333333332,False,4.392168286737286,True,High
Road,Tcl Freight,heavy_truck,diesel,196,8000.0,1600.0,48.11,Heavy,3,3,BS-IV,3.444,0.0399,5.1199,57.175,0.2,131.502,0.2,0.2917091836734694,0.6709285714285714,2.2999912549191084,16.036666666666665,False,4.918543337471257,True,High
Road,Tcl Freight,heavy_truck,diesel,119,8000.0,6320.0,45.79,Low,4,12,BS-IV,3.612,0.0399,5.1199,33.012,0.79,75.928,0.79,0.27741176470588236,0.6380504201680672,2.30001211680601,11.4475,False,5.172024047780992,True,High
Road,Tcl Freight,heavy_truck,diesel,111,10000.0,8300.0,56.42,Moderate,7,4,BS-VI,3.024,0.0399,5.1199,37.004,0.83,77.708,0.83,0.33336936936936934,0.700072072072072,2.099989190357799,8.06,False,4.428100068586449,True,High
Road,Tcl Freight,heavy_truck,diesel,125,12000.0,2400.0,50.16,Low,10,10,BS-IV,2.391,0.0399,5.1199,52.48,0.2,120.704,0.2,0.41984,0.9656319999999999,2.3,5.016,False,3.4174509544008487,True,High
Road,Tcl Freight,heavy_truck,diesel,273,12000.0,6840.0,58.62,Moderate,10,3,BS-III,3.18,0.0399,5.1199,86.129,0.57,206.71,0.57,0.3154908424908425,0.7571794871794872,2.4000046441964957,5.862,False,4.490354931380404,True,High
Road,Tcl Freight,heavy_truck,diesel,128,12000.0,5160.0,52.21,Heavy,4,9,BS-VI,2.398,0.0399,5.1199,53.649,0.43,112.663,0.43,0.4191328125,0.8801796875,2.100001863967641,13.0525,False,3.522010230402689,True,High
Road,Tcl Freight,heavy_truck,diesel,166,14000.0,2800.0,35.46,Moderate,4,9,BS-III,2.241,0.0399,5.1199,74.373,0.2,178.495,0.2,0.44803012048192775,1.0752710843373494,2.3999973108520565,8.865,True,3.161990832244272,True,High
Road,Tcl Freight,heavy_truck,diesel,257,10000.0,7100.0,59.57,Moderate,5,8,BS-III,3.173,0.0399,5.1199,81.031,0.71,194.474,0.71,0.315295719844358,0.7567081712062257,2.3999950636176277,11.914,False,4.49313908979982,True,High
Road,Tcl Freight,heavy_truck,diesel,211,8000.0,1600.0,49.78,Moderate,6,3,BS-VI,2.754,0.0399,5.1199,76.649,0.2,160.963,0.2,0.3632654028436019,0.7628578199052133,2.1000013046484622,8.296666666666667,False,4.063668515626731,True,High
Road,Tcl Freight,heavy_truck,diesel,227,14000.0,2800.0,57.91,Low,10,6,BS-III,3.14,0.0399,5.1199,72.306,0.2,173.534,0.2,0.31852863436123346,0.7644669603524229,2.399994467955633,5.7909999999999995,False,4.447536184413019,True,High
Road,Tcl Freight,heavy_truck,diesel,208,10000.0,2000.0,57.02,Moderate,5,6,BS-VI,2.602,0.0399,5.1199,80.038,0.2,168.08,0.2,0.3847980769230769,0.8080769230769231,2.100002498813064,11.404,False,3.83627153589432,True,High
Road,Tcl Freight,heavy_truck,diesel,222,10000.0,9000.0,38.02,Heavy,7,3,BS-VI,2.296,0.0399,5.1199,96.873,0.9,203.433,0.9,0.43636486486486487,0.9163648648648648,2.0999969031618715,5.4314285714285715,False,3.382928593207275,True,High
Road,Tcl Freight,heavy_truck,diesel,118,8000.0,1600.0,43.7,Moderate,10,6,BS-III,3.744,0.0399,5.1199,31.704,0.2,76.09,0.2,0.2686779661016949,0.6448305084745763,2.400012616704517,4.37,False,5.272722943502864,True,High
Road,Tcl Freight,heavy_truck,diesel,174,14000.0,2800.0,40.33,Moderate,3,8,BS-VI,2.843,0.0399,5.1199,61.442,0.2,129.028,0.2,0.35311494252873565,0.7415402298850574,2.0999967448976267,13.443333333333333,False,4.180483566452143,True,High
Road,Tcl Freight,heavy_truck,diesel,249,8000.0,6000.0,43.99,Moderate,7,7,BS-III,3.295,0.0399,5.1199,75.815,0.75,181.956,0.75,0.30447791164658633,0.7307469879518071,2.4,6.284285714285715,False,4.65277319791598,True,High
Road,Tcl Freight,heavy_truck,diesel,206,8000.0,6560.0,49.9,Moderate,10,11,BS-VI,2.002,0.0399,5.1199,103.092,0.82,216.493,0.82,0.5004466019417476,1.0509368932038834,2.0999980599852557,4.99,True,2.94974710663607,True,High
Road,Tcl Freight,heavy_truck,diesel,156,10000.0,7100.0,49.43,Heavy,6,3,BS-III,2.384,0.0399,5.1199,65.705,0.71,157.692,0.71,0.4211858974358974,1.010846153846154,2.4000000000000004,8.238333333333333,True,3.363518758085382,True,High
Road,Tcl Freight,heavy_truck,diesel,291,14000.0,12600.0,59.94,Moderate,9,3,BS-VI,2.462,0.0399,5.1199,118.562,0.9,248.98,0.9,0.4074295532646048,0.8556013745704467,2.0999983131188746,6.66,False,3.6231806133729316,True,High
Road,Tcl Freight,heavy_truck,diesel,112,12000.0,2400.0,52.01,Moderate,5,4,BS-VI,3.029,0.0399,5.1199,36.996,0.2,77.692,0.2,0.3303214285714286,0.6936785714285714,2.100010811979673,10.402,False,4.468944176256544,True,High
Road,Tcl Freight,heavy_truck,diesel,194,14000.0,10500.0,50.19,Moderate,5,12,BS-VI,2.365,0.0399,5.1199,82.203,0.75,172.626,0.75,0.42372680412371133,0.8898247422680413,2.099996350498157,10.038,False,3.4838279980804887,True,High
Road,Tcl Freight,heavy_truck,diesel,182,8000.0,1600.0,38.11,Moderate,3,5,BS-IV,2.258,0.0399,5.1199,80.766,0.2,185.762,0.2,0.4437692307692308,1.0206703296703297,2.3000024762895275,12.703333333333333,True,3.2331717503294217,True,High
Rail,Concor,train,diesel,516,1117696.0,632911.0,48.0,Low,9,15,Electric,3.4,0.0399,5.1199,151.76,0.57,406.72,0.5662639930714612,0.2941085271317829,0.7882170542635659,2.680021085925145,5.333333333333333,False,4.668791503583239,True,High
Rail,Concor,train,diesel,740,1155618.0,756717.0,42.0,Low,10,13,Electric,2.95,0.0399,5.1199,250.85,0.65,672.28,0.6548158647580775,0.3389864864864865,0.9084864864864864,2.6800079728921666,4.2,False,4.050701939579049,True,High
Rail,Concor,train,diesel,373,1074568.0,607457.0,32.0,Low,7,7,Electric,4.24,0.0399,5.1199,87.97,0.57,235.76,0.5653034521779915,0.23584450402144772,0.6320643431635389,2.6800045470046605,4.571428571428571,False,5.8221992536169775,False,High
Rail,Concor,train,diesel,612,1823435.0,1328781.0,59.0,Moderate,4,5,Electric,3.45,0.0399,5.1199,177.39,0.73,475.41,0.7287240839404749,0.2898529411764706,0.7768137254901961,2.680027059022493,14.75,False,4.737335268761207,True,High
Rail,Concor,train,diesel,778,1277445.0,1123430.0,31.0,Heavy,3,11,Electric,3.59,0.0399,5.1199,216.71,0.88,580.78,0.8794351224514558,0.27854755784061697,0.7465038560411311,2.679987079507175,10.333333333333334,False,4.929629029678333,True,High
Rail,Concor,train,diesel,644,1314365.0,1173977.0,52.0,Low,7,11,Electric,4.1,0.0399,5.1199,157.07,0.89,420.95,0.8931894869385597,0.2438975155279503,0.6536490683229813,2.680015279811549,7.428571428571429,False,5.629955672166854,True,High
Rail,Concor,train,diesel,392,1470130.0,642884.0,38.0,Moderate,7,10,Electric,3.06,0.0399,5.1199,128.1,0.44,343.31,0.43729738186418887,0.3267857142857143,0.8757908163265307,2.680015612802498,5.428571428571429,False,4.201934462202031,True,High
Rail,Concor,train,diesel,533,1948920.0,926199.0,34.0,Moderate,10,23,Electric,3.41,0.0399,5.1199,156.3,0.48,418.88,0.4752370543685734,0.2932457786116323,0.785891181988743,2.6799744081893793,3.4,False,4.682549559694755,True,High
Rail,Concor,train,diesel,460,1341813.0,570031.0,58.0,Heavy,3,24,Electric,2.89,0.0399,5.1199,159.17,0.42,426.58,0.4248214915193101,0.34602173913043477,0.9273478260869565,2.6800276434001384,19.333333333333332,False,3.9683358712646246,True,High
Rail,Concor,train,diesel,438,1421935.0,722661.0,40.0,Heavy,3,25,Electric,2.21,0.0399,5.1199,198.19,0.51,531.15,0.5082236529799182,0.4524885844748858,1.2126712328767122,2.680004036530602,13.333333333333334,True,3.0346263164838625,True,High
Rail,Concor,train,diesel,727,1609887.0,1223687.0,39.0,Moderate,8,15,Electric,3.23,0.0399,5.1199,225.08,0.76,603.21,0.7601073864190468,0.30960110041265476,0.8297248968363137,2.6799804513950596,4.875,False,4.43518142630959,True,High
Rail,Concor,train,diesel,533,1697092.0,1278300.0,30.0,Moderate,4,9,Electric,3.98,0.0399,5.1199,133.92,0.75,358.91,0.7532296422350704,0.2512570356472795,0.6733771106941839,2.6800328554360817,7.5,False,5.46504001545633,True,High
Rail,Concor,train,diesel,309,1974951.0,1460780.0,57.0,Heavy,8,12,Electric,3.01,0.0399,5.1199,102.66,0.74,275.13,0.7396537939422294,0.33223300970873787,0.8903883495145631,2.680011689070719,7.125,False,4.13304115117527,True,High
Rail,Concor,train,diesel,492,1586652.0,734034.0,57.0,Moderate,10,25,Electric,2.68,0.0399,5.1199,183.58,0.46,491.99,0.4626307470069051,0.37313008130081304,0.999979674796748,2.6799760322475215,5.7,False,3.6800508300286197,True,High
Rail,Concor,train,diesel,792,1511774.0,820106.0,39.0,Low,7,19,Electric,3.74,0.0399,5.1199,211.76,0.54,567.52,0.54247923300705,0.2673737373737374,0.7165656565656565,2.680015111446921,5.571428571428571,False,5.135628644393082,True,High
Rail,Concor,train,diesel,490,1651219.0,943010.0,59.0,Moderate,5,18,Electric,2.86,0.0399,5.1199,171.33,0.57,459.16,0.5710992908875201,0.3496530612244898,0.937061224489796,2.679974318566509,11.8,False,3.927143950033952,True,High
Rail,Concor,train,diesel,361,1174624.0,986501.0,58.0,Heavy,8,16,Electric,2.77,0.0399,5.1199,130.32,0.84,349.26,0.8398440692510966,0.3609972299168975,0.9674792243767313,2.6800184162062615,7.25,False,3.8037182850897913,True,High
Rail,Concor,train,diesel,746,1731002.0,1114620.0,41.0,Heavy,4,23,Electric,2.56,0.0399,5.1199,291.41,0.64,780.98,0.6439160671102633,0.39063002680965153,1.0468900804289545,2.6800041179094745,10.25,True,3.515177177341888,True,High
Rail,Concor,train,diesel,338,1523401.0,1275260.0,59.0,Heavy,3,20,Electric,2.49,0.0399,5.1199,135.74,0.84,363.78,0.8371137999778128,0.4015976331360947,1.0762721893491123,2.6799764255193748,19.666666666666668,True,3.41918750845442,True,High
Rail,Concor,train,diesel,780,1882834.0,1406486.0,32.0,Moderate,9,25,Electric,2.81,0.0399,5.1199,277.58,0.75,743.91,0.7470047810906325,0.3558717948717949,0.9537307692307692,2.6799841487138845,3.5555555555555554,False,3.8585146536500785,True,High
Rail,Concor,train,diesel,568,1393150.0,761055.0,33.0,Moderate,10,25,Electric,2.41,0.0399,5.1199,235.68,0.55,631.62,0.5462836019093421,0.41492957746478876,1.112007042253521,2.679989816700611,3.3,True,3.3093224025299186,True,High
Rail,Concor,train,diesel,302,1678130.0,1494238.0,34.0,Low,6,20,Electric,2.81,0.0399,5.1199,107.47,0.89,288.02,0.8904185015463641,0.3558609271523179,0.9537086092715231,2.6800037219689212,5.666666666666667,False,3.8586248317290965,True,High
Rail,Concor,train,diesel,761,1415075.0,899687.0,42.0,Moderate,9,21,Electric,2.78,0.0399,5.1199,273.74,0.64,733.62,0.6357875024291999,0.3597109067017083,0.9640210249671485,2.6799883100752537,4.666666666666667,False,3.8173320028996867,True,High
Rail,Concor,train,diesel,421,1131831.0,693444.0,45.0,Moderate,9,14,Electric,2.78,0.0399,5.1199,151.44,0.61,405.86,0.6126745070597995,0.3597149643705463,0.9640380047505939,2.6800052826201797,5.0,False,3.8172823731904986,True,High
Rail,Concor,train,diesel,393,1069272.0,953219.0,30.0,Low,3,12,Electric,3.91,0.0399,5.1199,100.51,0.89,269.37,0.8914654082403729,0.2557506361323155,0.6854198473282442,2.6800318376280967,10.0,False,5.369018495704206,True,High
Rail,Concor,train,diesel,455,1805033.0,829368.0,34.0,Low,3,13,Electric,3.46,0.0399,5.1199,131.5,0.46,352.42,0.45947525613105134,0.289010989010989,0.7745494505494506,2.68,11.333333333333334,False,4.751149196980876,True,High
Rail,Concor,train,diesel,573,1058331.0,609828.0,47.0,Low,8,8,Electric,3.51,0.0399,5.1199,163.25,0.58,437.51,0.5762167034698974,0.2849040139616056,0.763542757417103,2.68,5.875,False,4.819638408264954,True,High
Rail,Concor,train,diesel,309,1857510.0,1647793.0,39.0,Moderate,9,15,Electric,3.61,0.0399,5.1199,85.6,0.89,229.41,0.8870977814385925,0.27702265372168283,0.7424271844660194,2.6800233644859817,4.333333333333333,False,4.956746522061673,True,High
Rail,Concor,train,diesel,700,1836459.0,1322323.0,43.0,Heavy,3,16,Electric,3.07,0.0399,5.1199,228.01,0.72,611.07,0.7200394890384157,0.3257285714285714,0.8729571428571429,2.6800140344721726,14.333333333333334,False,4.215572396174776,True,High
Rail,Concor,train,diesel,351,1494130.0,1067151.0,48.0,Moderate,8,18,Electric,2.98,0.0399,5.1199,117.79,0.71,315.68,0.714229016216795,0.3355840455840456,0.8993732193732193,2.6800237711180914,6.0,False,4.091764900096459,True,High
Rail,Concor,train,electric,184,50000.0,43646.3,53.33,Low,7,17,Electric,7.6615,0.04338,7.9837,17.783,0.8729,6.5466,0.8729260000000001,0.09664673913043478,0.03557934782608695,0.3681381094303548,7.618571428571428,False,38.45315310774834,False,Low
Rail,Concor,train,electric,371,50000.0,26890.72,56.86,Moderate,4,5,Electric,7.6615,0.0339,12.5945,17.783,0.5378,10.3275,0.5378144,0.04793261455525607,0.02783692722371968,0.5807512793117022,14.215,False,56.786126809454515,False,Low
Rail,Concor,train,electric,433,50000.0,46662.33,58.88,Low,6,23,Electric,7.6615,0.04422,19.1729,17.783,0.9332,15.7218,0.9332466,0.04106928406466513,0.03630900692840647,0.8840915481077433,9.813333333333334,False,51.890473122075896,False,Low
Rail,Concor,train,electric,738,50000.0,40846.3,46.31,Low,5,13,Electric,7.6615,0.04196,30.9879,17.783,0.8169,25.4101,0.816926,0.024096205962059622,0.0344310298102981,1.4288983860990834,9.262,False,70.54387857352484,False,Low
Rail,Concor,train,electric,322,50000.0,43641.86,57.17,Moderate,4,19,Electric,7.6615,0.0469,15.1234,17.783,0.8728,12.4012,0.8728372,0.05522670807453416,0.038513043478260865,0.6973626497216442,14.2925,False,44.072410186947195,False,Low
Rail,Concor,train,electric,517,70000.0,31983.1,84.65,Heavy,9,13,Electric,7.6615,0.0462,23.8914,17.783,0.4569,19.5909,0.45690142857142857,0.03439651837524178,0.03789342359767892,1.101664511049879,9.405555555555557,False,55.462513320612494,False,Low
Rail,Concor,train,electric,564,90000.0,84559.88,64.31,Heavy,7,11,Electric,7.6615,0.0443,25.0264,17.783,0.9396,20.5216,0.9395542222222223,0.03153014184397163,0.03638581560283688,1.1540010122026654,9.187142857142858,False,59.198920692455914,False,Low
Rail,Concor,train,electric,700,60000.0,50952.32,44.13,Moderate,5,5,Electric,7.6615,0.0382,26.7694,17.783,0.8492,21.9509,0.8492053333333334,0.025404285714285716,0.03135842857142857,1.2343755271888883,8.826,False,71.252790046523,False,Low
Rail,Concor,train,electric,510,50000.0,42385.62,59.38,Moderate,1,6,Electric,7.6615,0.04154,21.195,17.783,0.8477,17.3799,0.8477124,0.03486862745098039,0.034078235294117645,0.9773322836416801,59.38,False,58.023318008576396,False,Low
Rail,Concor,train,electric,690,70000.0,31993.92,57.6,Low,7,17,Electric,7.6615,0.04184,28.8922,17.783,0.4571,23.6916,0.45705599999999996,0.025772463768115945,0.034335652173913045,1.3322611482876905,8.22857142857143,False,67.9253487446397,False,Low
Rail,Concor,train,electric,685,50000.0,40067.02,89.59,Heavy,4,17,Electric,7.6615,0.04575,31.3689,17.783,0.8013,25.7225,0.8013404,0.02596058394160584,0.03755109489051095,1.4464657256930775,22.3975,False,65.15031673047947,False,Low
Rail,Concor,train,electric,265,90000.0,62502.75,77.58,Low,1,4,Electric,7.6615,0.03732,9.9058,17.783,0.6945,8.1228,0.694475,0.06710566037735849,0.030652075471698112,0.45677332283641675,77.58,False,47.5260908247957,False,Low
Rail,Concor,train,electric,163,70000.0,57871.21,87.73,Heavy,7,0,Electric,7.6615,0.03564,5.8328,17.783,0.8267,4.7829,0.8267315714285715,0.10909815950920246,0.029342944785276073,0.26895911825901136,12.532857142857143,False,43.24579988630723,False,Low
Rail,Concor,train,electric,190,70000.0,58721.52,44.15,Low,9,12,Electric,7.6615,0.03581,6.829,17.783,0.8389,5.5998,0.8388788571428571,0.09359473684210527,0.02947263157894737,0.3148962492267896,4.905555555555555,False,44.61414467536163,False,Low
Rail,Concor,train,electric,601,80000.0,37282.02,56.12,Moderate,1,24,Electric,7.6615,0.04685,28.1676,17.783,0.466,23.0974,0.46602524999999995,0.02958901830282862,0.03843161397670549,1.2988472136309959,56.12,False,59.81656703318246,False,Low
Rail,Concor,train,electric,419,50000.0,40076.02,88.48,Moderate,2,22,Electric,7.6615,0.05087,21.3222,17.783,0.8015,17.4842,0.8015203999999999,0.04244152744630072,0.04172840095465394,0.9831974357532475,44.24,False,47.526322369946044,False,Low
Rail,Concor,train,electric,243,60000.0,51555.76,81.24,Heavy,1,24,Electric,7.6615,0.04885,11.8994,17.783,0.8593,9.7575,0.8592626666666667,0.07318106995884774,0.04015432098765432,0.5486981949052465,81.24,False,38.56865604529592,False,Low
Rail,Concor,train,electric,499,60000.0,57152.83,78.62,Moderate,7,11,Electric,7.6615,0.03796,18.9572,17.783,0.9525,15.5449,0.9525471666666667,0.0356372745490982,0.031152104208416832,0.8741438452454591,11.231428571428571,False,60.16106753838777,False,Low
Rail,Concor,train,electric,783,90000.0,46418.53,48.34,Heavy,7,13,Electric,7.6615,0.03851,30.1803,17.783,0.5158,24.7478,0.5157614444444444,0.022711366538952747,0.03160638569604087,1.3916549513580385,6.905714285714287,False,75.66999195537963,False,Low
